l;Destination;Channel;AdvanceDays;TicketWeekday;DepartureWeekday;Fare;miles
MSP;MCO;Orbitz;97;Sunday;Saturday;170.24;1310
MSP;MCO;Offline;95;Wednesday;Sunday;111.63;1310
MSP;MCO;Online Other;79;Friday;Sunday;119.72;1310
MSP;MCO;Online Other;36;Friday;Saturday;113.025;1310
MSP;MCO;Offline;77;Thursday;Thursday;107.6;1310
MSP;MCO;Online Other;32;Monday;Friday;106.2666667;1310
MSP;MCO;Offline;50;Sunday;Monday;102.33;1310
MSP;MCO;Offline;118;Friday;Thursday;111.63;1310
MSP;MCO;Orbitz;46;Saturday;Wednesday;124.65;1310
MSP;MCO;Online Other;157;Monday;Thursday;111.63;1310
MSP;MCO;Online Other;32;Thursday;Monday;112.36;1310
MSP;MCO;Orbitz;24;Wednesday;Saturday;120;1310
MSP;MCO;Online Other;44;Tuesday;Thursday;102.14;1310
MSP;MCO;Offline;48;Sunday;Saturday;113.03;1310
MSP;MCO;Offline;118;Saturday;Friday;111.63;1310
MSP;MCO;Offline;88;Sunday;Thursday;101.865;1310
MSP;MCO;Travelocity;32;Saturday;Wednesday;94.885;1310
MSP;MCO;Offline;57;Tuesday;Wednesday;100.6977778;1310
MSP;MCO;Expedia;44;Friday;Sunday;170.24;1310
MSP;MCO;Offline;77;Monday;Monday;92.1;1310
MSP;MCO;Expedia;52;Friday;Monday;113.49;1310
MSP;MCO;Online Other;22;Thursday;Friday;668.93;1310
MSP;MCO;Travelocity;22;Wednesday;Thursday;72.56;1310
MSP;MCO;Offline;51;Thursday;Saturday;145.91125;1310
MSP;MCO;Online Other;27;Wednesday;Tuesday;66.14;1310
MSP;MCO;Online Other;62;Monday;Sunday;92.1;1310
MSP;MCO;Offline;30;Sunday;Tuesday;73.49;1310
MSP;MCO;Expedia;46;Tuesday;Saturday;237.295;1310
MSP;MCO;Expedia;44;Monday;Wednesday;100.1566667;1310
MSP;MCO;Orbitz;31;Tuesday;Friday;160.61;1310
MSP;MCO;Expedia;47;Monday;Saturday;73.49;1310
MSP;MCO;Offline;45;Monday;Thursday;122.6985714;1310
MSP;MCO;Online Other;95;Thursday;Monday;92.1;1310
MSP;MCO;Travelocity;64;Monday;Tuesday;92.1;1310
MSP;MCO;Expedia;34;Saturday;Friday;101.4;1310
MSP;MCO;Offline;62;Sunday;Saturday;120.99;1310
MSP;MCO;Offline;56;Tuesday;Tuesday;101.4;1310
MSP;MCO;Expedia;58;Tuesday;Thursday;92.1;1310
MSP;MCO;Online Other;80;Thursday;Sunday;92.1;1310
MSP;MCO;Travelocity;34;Friday;Thursday;108.375;1310
MSP;MCO;Offline;20;Friday;Thursday;141.06;1310
MSP;MCO;Offline;71;Monday;Tuesday;91.64;1310
MSP;MCO;Offline;109;Thursday;Monday;87.44;1310
MSP;MCO;Expedia;40;Wednesday;Monday;113.49;1310
MSP;MCO;Online Other;31;Friday;Monday;91.68;1310
MSP;MCO;Expedia;29;Friday;Saturday;98.29666667;1310
MSP;MCO;Travelocity;4;Sunday;Thursday;87.44;1310
MSP;MCO;Expedia;37;Tuesday;Thursday;99.23;1310
MSP;MCO;Offline;58;Tuesday;Thursday;69.3;1310
MSP;MCO;Travelocity;78;Monday;Tuesday;92.1;1310
MSP;MCO;Offline;113;Friday;Saturday;111.63;1310
MSP;MCO;Online Other;96;Friday;Wednesday;67.82;1310
MSP;MCO;Expedia;69;Sunday;Saturday;133.03;1310
MSP;MCO;Offline;58;Thursday;Saturday;126.4071429;1310
MSP;MCO;Offline;34;Thursday;Wednesday;110.9457143;1310
MSP;MCO;Expedia;41;Tuesday;Monday;228.08;1310
MSP;MCO;Travelocity;62;Sunday;Saturday;170.24;1310
MSP;MCO;Expedia;33;Monday;Saturday;129.31;1310
MSP;MCO;Expedia;6;Tuesday;Monday;376.28;1310
MSP;MCO;Offline;93;Monday;Wednesday;93.35;1310
MSP;MCO;Travelocity;40;Thursday;Tuesday;73.49;1310
MSP;MCO;Online Other;82;Monday;Saturday;117.0025;1310
MSP;MCO;Expedia;9;Sunday;Tuesday;96.75;1310
MSP;MCO;Offline;45;Thursday;Sunday;195.0588889;1310
MSP;MCO;Offline;76;Thursday;Wednesday;105.12;1310
MSP;MCO;Online Other;76;Monday;Sunday;138.405;1310
MSP;MCO;Offline;17;Tuesday;Friday;150.3622222;1310
MSP;MCO;Expedia;47;Wednesday;Monday;106.05;1310
MSP;MCO;Offline;64;Thursday;Friday;148.7328571;1310
MSP;MCO;Offline;63;Tuesday;Tuesday;99.33333333;1310
MSP;MCO;Travelocity;29;Thursday;Friday;111.63;1310
MSP;MCO;Travelocity;144;Monday;Friday;111.63;1310
MSP;MCO;Travelocity;7;Tuesday;Tuesday;72.56;1310
MSP;MCO;Expedia;39;Friday;Tuesday;73.49;1310
MSP;MCO;Offline;51;Friday;Sunday;136.0275;1310
MSP;MCO;Online Other;34;Sunday;Saturday;73.49;1310
MSP;MCO;Travelocity;18;Thursday;Monday;92.1;1310
MSP;MCO;Online Other;59;Monday;Thursday;99.12;1310
MSP;MCO;Offline;54;Tuesday;Sunday;115.5818182;1310
MSP;MCO;Expedia;129;Sunday;Wednesday;111.63;1310
MSP;MCO;Travelocity;24;Sunday;Wednesday;80.465;1310
MSP;MCO;Offline;92;Monday;Tuesday;111.63;1310
MSP;MCO;Offline;109;Sunday;Thursday;111.63;1310
MSP;MCO;Offline;155;Friday;Saturday;111.63;1310
MSP;MCO;Online Other;35;Friday;Friday;123.91;1310
MSP;MCO;Online Other;29;Monday;Tuesday;120.46;1310
MSP;MCO;Offline;12;Monday;Saturday;148.066;1310
MSP;MCO;Offline;87;Wednesday;Saturday;138.2983333;1310
MSP;MCO;Offline;20;Wednesday;Tuesday;107.7455556;1310
MSP;MCO;Travelocity;29;Friday;Saturday;73.49;1310
MSP;MCO;Offline;46;Monday;Friday;136.2984615;1310
MSP;MCO;Online Other;36;Tuesday;Wednesday;120.3525;1310
MSP;MCO;Offline;99;Saturday;Sunday;136.75;1310
MSP;MCO;Offline;81;Wednesday;Sunday;108.84;1310
MSP;MCO;Offline;11;Sunday;Thursday;111.63;1310
MSP;MCO;Online Other;57;Monday;Tuesday;82.89;1310
MSP;MCO;Offline;29;Friday;Saturday;158.9864286;1310
MSP;MCO;Offline;67;Monday;Friday;194.2833333;1310
MSP;MCO;Offline;78;Monday;Tuesday;105.12;1310
MSP;MCO;Expedia;32;Monday;Friday;124.65;1310
MSP;MCO;Offline;50;Tuesday;Wednesday;129.86125;1310
MSP;MCO;Expedia;93;Thursday;Saturday;124.65;1310
MSP;MCO;Offline;24;Thursday;Sunday;169.0455;1310
MSP;MCO;Offline;119;Thursday;Thursday;111.63;1310
MSP;MCO;Orbitz;74;Tuesday;Saturday;111.63;1310
MSP;MCO;Online Other;87;Wednesday;Saturday;82.89;1310
MSP;MCO;Offline;138;Sunday;Friday;111.63;1310
MSP;MCO;Offline;13;Tuesday;Monday;175.2533333;1310
MSP;MCO;Travelocity;11;Sunday;Thursday;153.49;1310
MSP;MCO;Offline;102;Friday;Tuesday;111.63;1310
MSP;MCO;Offline;68;Monday;Saturday;139.3625;1310
MSP;MCO;Travelocity;108;Monday;Thursday;111.63;1310
MSP;MCO;Expedia;76;Friday;Thursday;92.1;1310
MSP;MCO;Expedia;44;Wednesday;Friday;101.4;1310
MSP;MCO;Offline;163;Tuesday;Thursday;111.63;1310
MSP;MCO;Travelocity;73;Monday;Thursday;92.1;1310
MSP;MCO;Online Other;12;Friday;Wednesday;92.88;1310
MSP;MCO;Offline;7;Monday;Monday;173.8214815;1310
MSP;MCO;Online Other;75;Monday;Saturday;113.49;1310
MSP;MCO;Offline;114;Wednesday;Friday;87.44;1310
MSP;MCO;Online Other;9;Wednesday;Friday;110.7;1310
MSP;MCO;Offline;111;Thursday;Wednesday;93.49;1310
MSP;MCO;Travelocity;10;Friday;Monday;148.84;1310
MSP;MCO;Travelocity;163;Thursday;Saturday;106.05;1310
MSP;MCO;Offline;122;Tuesday;Friday;133.03;1310
MSP;MCO;Offline;136;Tuesday;Friday;111.63;1310
MSP;MCO;Online Other;38;Wednesday;Saturday;149.025;1310
MSP;MCO;Online Other;60;Friday;Tuesday;82.89;1310
MSP;MCO;Offline;113;Wednesday;Thursday;87.44;1310
MSP;MCO;Offline;60;Tuesday;Saturday;156.917;1310
MSP;MCO;Expedia;44;Sunday;Tuesday;82.795;1310
MSP;MCO;Offline;108;Tuesday;Friday;112.87;1310
MSP;MCO;Online Other;31;Tuesday;Friday;112.19;1310
MSP;MCO;Offline;5;Tuesday;Sunday;261.221875;1310
MSP;MCO;Orbitz;37;Friday;Sunday;160.93;1310
MSP;MCO;Orbitz;16;Wednesday;Friday;100.74;1310
MSP;MCO;Offline;49;Saturday;Saturday;131.35;1310
MSP;MCO;Expedia;73;Thursday;Sunday;122.795;1310
MSP;MCO;Offline;99;Thursday;Friday;96.745;1310
MSP;MCO;Expedia;91;Wednesday;Wednesday;83.10333333;1310
MSP;MCO;Orbitz;127;Monday;Tuesday;113.26;1310
MSP;MCO;Online Other;1;Monday;Tuesday;386.6033333;1310
MSP;MCO;Online Other;112;Monday;Monday;92.1;1310
MSP;MCO;Offline;169;Tuesday;Wednesday;111.63;1310
MSP;MCO;Offline;6;Wednesday;Tuesday;127.608;1310
MSP;MCO;Offline;87;Monday;Thursday;98.61;1310
MSP;MCO;Offline;69;Saturday;Friday;98.29666667;1310
MSP;MCO;Expedia;82;Tuesday;Sunday;111.63;1310
MSP;MCO;Travelocity;73;Saturday;Tuesday;92.1;1310
MSP;MCO;Travelocity;15;Tuesday;Wednesday;111.63;1310
MSP;MCO;Offline;23;Tuesday;Thursday;110.0742857;1310
MSP;MCO;Expedia;91;Saturday;Saturday;160.93;1310
MSP;MCO;Travelocity;47;Monday;Saturday;73.49;1310
MSP;MCO;Offline;19;Friday;Wednesday;140.7206667;1310
MSP;MCO;Expedia;63;Wednesday;Wednesday;92.1;1310
MSP;MCO;Travelocity;17;Sunday;Wednesday;73.49;1310
MSP;MCO;Travelocity;90;Wednesday;Tuesday;75.35;1310
MSP;MCO;Orbitz;1;Tuesday;Wednesday;198.14;1310
MSP;MCO;Orbitz;38;Tuesday;Friday;131.635;1310
MSP;MCO;Offline;73;Wednesday;Saturday;116.28125;1310
MSP;MCO;Offline;40;Wednesday;Monday;137.63;1310
MSP;MCO;Offline;27;Tuesday;Monday;152.7413333;1310
MSP;MCO;Offline;76;Sunday;Saturday;111.574;1310
MSP;MCO;Offline;49;Thursday;Thursday;99.698;1310
MSP;MCO;Online Other;10;Monday;Thursday;91.26;1310
MSP;MCO;Offline;6;Sunday;Saturday;111.63;1310
MSP;MCO;Offline;43;Wednesday;Thursday;103.8185714;1310
MSP;MCO;Offline;79;Tuesday;Thursday;109.074;1310
MSP;MCO;Orbitz;70;Saturday;Saturday;82.79;1310
MSP;MCO;Offline;132;Saturday;Friday;139.54;1310
MSP;MCO;Expedia;88;Friday;Tuesday;92.1;1310
MSP;MCO;Offline;38;Thursday;Sunday;204.245;1310
MSP;MCO;Expedia;81;Monday;Friday;111.63;1310
MSP;MCO;Online Other;57;Tuesday;Wednesday;82.89;1310
MSP;MCO;Offline;51;Sunday;Tuesday;92.1;1310
MSP;MCO;Offline;98;Thursday;Thursday;111.63;1310
MSP;MCO;Travelocity;77;Thursday;Thursday;64.19;1310
MSP;MCO;Offline;58;Friday;Sunday;128.121;1310
MSP;MCO;Offline;34;Saturday;Friday;123.99;1310
MSP;MCO;Offline;50;Wednesday;Thursday;119.305;1310
MSP;MCO;Travelocity;79;Tuesday;Thursday;92.1;1310
MSP;MCO;Orbitz;87;Wednesday;Saturday;92.1;1310
MSP;MCO;Orbitz;96;Thursday;Tuesday;111.63;1310
MSP;MCO;Online Other;14;Friday;Friday;224.42;1310
MSP;MCO;Online Other;2;Friday;Sunday;106.05;1310
MSP;MCO;Offline;68;Friday;Wednesday;86.14;1310
MSP;MCO;Offline;7;Tuesday;Tuesday;166.7638889;1310
MSP;MCO;Online Other;99;Monday;Tuesday;67.82;1310
MSP;MCO;Offline;67;Friday;Tuesday;92.1;1310
MSP;MCO;Online Other;73;Thursday;Sunday;73.495;1310
MSP;MCO;Orbitz;115;Monday;Thursday;87.44;1310
MSP;MCO;Offline;29;Thursday;Friday;130.8268571;1310
MSP;MCO;Offline;11;Saturday;Wednesday;72.56;1310
MSP;MCO;Travelocity;92;Sunday;Monday;111.63;1310
MSP;MCO;Online Other;50;Wednesday;Thursday;99.63;1310
MSP;MCO;Travelocity;31;Wednesday;Saturday;160.47;1310
MSP;MCO;Offline;38;Tuesday;Friday;140.0707143;1310
MSP;MCO;Travelocity;33;Thursday;Tuesday;73.49;1310
MSP;MCO;Online Other;41;Thursday;Wednesday;78.7;1310
MSP;MCO;Orbitz;7;Friday;Friday;134.8866667;1310
MSP;MCO;Offline;53;Sunday;Thursday;92.1;1310
MSP;MCO;Travelocity;26;Friday;Wednesday;73.49;1310
MSP;MCO;Offline;39;Friday;Tuesday;133.4628571;1310
MSP;MCO;Offline;9;Thursday;Saturday;163.2916667;1310
MSP;MCO;Online Other;78;Wednesday;Thursday;82.89;1310
MSP;MCO;Orbitz;57;Thursday;Friday;106.05;1310
MSP;MCO;Expedia;42;Wednesday;Wednesday;73.49;1310
MSP;MCO;Travelocity;2;Saturday;Monday;202.79;1310
MSP;MCO;Offline;77;Sunday;Sunday;93.8575;1310
MSP;MCO;Online Other;83;Monday;Sunday;86.79666667;1310
MSP;MCO;Offline;48;Saturday;Friday;151.165;1310
MSP;MCO;Offline;55;Tuesday;Monday;109.4771429;1310
MSP;MCO;Offline;43;Tuesday;Wednesday;103.9642857;1310
MSP;MCO;Online Other;55;Thursday;Wednesday;112.19;1310
MSP;MCO;Online Other;72;Friday;Sunday;92.1;1310
MSP;MCO;Expedia;35;Thursday;Thursday;120.47;1310
MSP;MCO;Expedia;86;Sunday;Tuesday;92.1;1310
MSP;MCO;Online Other;86;Thursday;Saturday;82.89;1310
MSP;MCO;Offline;14;Monday;Monday;133.4235;1310
MSP;MCO;Online Other;57;Thursday;Friday;124.325;1310
MSP;MCO;Offline;2;Saturday;Monday;181.86;1310
MSP;MCO;Offline;53;Monday;Friday;181.2025;1310
MSP;MCO;Orbitz;14;Thursday;Thursday;153.91;1310
MSP;MCO;Travelocity;28;Thursday;Thursday;92.1;1310
MSP;MCO;Offline;19;Monday;Saturday;168.5933333;1310
MSP;MCO;Online Other;40;Friday;Wednesday;87.07333333;1310
MSP;MCO;Offline;123;Wednesday;Sunday;198.14;1310
MSP;MCO;Online Other;39;Tuesday;Saturday;115.35;1310
MSP;MCO;Orbitz;7;Tuesday;Tuesday;91.17;1310
MSP;MCO;Offline;97;Wednesday;Tuesday;75.35;1310
MSP;MCO;Online Other;62;Thursday;Wednesday;82.89;1310
MSP;MCO;Orbitz;182;Sunday;Sunday;179.54;1310
MSP;MCO;Offline;65;Saturday;Monday;92.1;1310
MSP;MCO;Expedia;58;Saturday;Monday;92.1;1310
MSP;MCO;Expedia;67;Wednesday;Sunday;87.91;1310
MSP;MCO;Offline;102;Saturday;Wednesday;75.35;1310
MSP;MCO;Offline;8;Monday;Tuesday;123.720625;1310
MSP;MCO;Offline;101;Wednesday;Saturday;111.63;1310
MSP;MCO;Expedia;108;Wednesday;Saturday;75.35;1310
MSP;MCO;Online Other;62;Friday;Thursday;82.89;1310
MSP;MCO;Orbitz;29;Friday;Saturday;122.64;1310
MSP;MCO;Travelocity;64;Saturday;Sunday;110.7;1310
MSP;MCO;Offline;156;Monday;Wednesday;87.44;1310
MSP;MCO;Offline;24;Friday;Monday;129.185;1310
MSP;MCO;Offline;79;Wednesday;Friday;141.29;1310
MSP;MCO;Online Other;39;Thursday;Monday;107.25;1310
MSP;MCO;Orbitz;21;Friday;Friday;133.96;1310
MSP;MCO;Offline;53;Saturday;Wednesday;92.1;1310
MSP;MCO;Offline;54;Monday;Saturday;159.7733333;1310
MSP;MCO;Offline;23;Sunday;Tuesday;82.33;1310
MSP;MCO;Expedia;41;Wednesday;Tuesday;82.795;1310
MSP;MCO;Travelocity;4;Tuesday;Saturday;221.86;1310
MSP;MCO;Offline;24;Tuesday;Friday;138.4446154;1310
MSP;MCO;Offline;49;Wednesday;Wednesday;130.4975;1310
MSP;MCO;Travelocity;10;Monday;Thursday;111.63;1310
MSP;MCO;Online Other;37;Monday;Wednesday;69.445;1310
MSP;MCO;Travelocity;38;Saturday;Tuesday;73.49;1310
MSP;MCO;Offline;2;Friday;Sunday;177.9944737;1310
MSP;MCO;Expedia;35;Monday;Monday;113.49;1310
MSP;MCO;Orbitz;98;Wednesday;Wednesday;111.63;1310
MSP;MCO;Online Other;45;Tuesday;Friday;91.26;1310
MSP;MCO;Expedia;45;Thursday;Sunday;124.65;1310
MSP;MCO;Offline;91;Saturday;Saturday;123.912;1310
MSP;MCO;Offline;57;Sunday;Monday;94.425;1310
MSP;SFO;Travelocity;49;Tuesday;Tuesday;170.23;1590
MSP;SFO;Offline;102;Sunday;Thursday;148.84;1590
MSP;SFO;Offline;81;Sunday;Thursday;112.17;1590
MSP;SFO;Expedia;24;Friday;Monday;114.2;1590
MSP;SFO;Offline;22;Tuesday;Wednesday;215.7511111;1590
MSP;SFO;Offline;44;Monday;Wednesday;179.5871429;1590
MSP;SFO;Expedia;41;Friday;Thursday;329.3;1590
MSP;SFO;Expedia;29;Thursday;Friday;145.805;1590
MSP;SFO;Online Other;5;Thursday;Tuesday;198.175;1590
MSP;SFO;Online Other;19;Monday;Saturday;240;1590
MSP;SFO;Travelocity;60;Monday;Friday;89.31;1590
MSP;SFO;Offline;69;Monday;Sunday;89.31;1590
MSP;SFO;Offline;14;Thursday;Thursday;259.0290476;1590
MSP;SFO;Offline;34;Tuesday;Monday;155.5;1590
MSP;SFO;Offline;18;Friday;Tuesday;271.685;1590
MSP;SFO;Offline;64;Friday;Saturday;158.02;1590
MSP;SFO;Offline;164;Sunday;Wednesday;91.17;1590
MSP;SFO;Offline;84;Friday;Friday;105.09;1590
MSP;SFO;Offline;16;Monday;Wednesday;255.2628571;1590
MSP;SFO;Offline;87;Tuesday;Friday;102.33;1590
MSP;SFO;Orbitz;63;Friday;Friday;132.36;1590
MSP;SFO;Offline;90;Saturday;Friday;125.585;1590
MSP;SFO;Expedia;145;Thursday;Tuesday;91.17;1590
MSP;SFO;Offline;25;Tuesday;Saturday;170.25;1590
MSP;SFO;Offline;65;Tuesday;Thursday;119.075;1590
MSP;SFO;Offline;26;Friday;Wednesday;175.9496429;1590
MSP;SFO;Offline;68;Saturday;Thursday;118.105;1590
MSP;SFO;Offline;15;Friday;Saturday;227.79;1590
MSP;SFO;Offline;74;Tuesday;Saturday;170.23;1590
MSP;SFO;Offline;177;Thursday;Saturday;135.35;1590
MSP;SFO;Offline;17;Sunday;Wednesday;170.374;1590
MSP;SFO;Offline;34;Sunday;Saturday;115.9325;1590
MSP;SFO;Offline;45;Tuesday;Friday;178.195;1590
MSP;SFO;Offline;75;Saturday;Thursday;153.49;1590
MSP;SFO;Offline;172;Monday;Friday;91.17;1590
MSP;SFO;Offline;35;Saturday;Saturday;145.12;1590
MSP;SFO;Offline;192;Sunday;Wednesday;91.17;1590
MSP;SFO;Orbitz;11;Sunday;Thursday;160.93;1590
MSP;SFO;Expedia;65;Tuesday;Thursday;98.61;1590
MSP;SFO;Offline;24;Monday;Thursday;195.978;1590
MSP;SFO;Offline;6;Thursday;Wednesday;373.7942857;1590
MSP;SFO;Travelocity;82;Monday;Saturday;148.84;1590
MSP;SFO;Offline;66;Wednesday;Saturday;172.0333333;1590
MSP;SFO;Offline;91;Wednesday;Wednesday;102.33;1590
MSP;SFO;Offline;61;Monday;Saturday;150.4233333;1590
MSP;SFO;Offline;50;Thursday;Friday;102.73;1590
MSP;SFO;Offline;55;Thursday;Wednesday;125.12;1590
MSP;SFO;Offline;9;Sunday;Tuesday;82.79;1590
MSP;SFO;Offline;25;Sunday;Thursday;183.8525;1590
MSP;SFO;Travelocity;13;Friday;Thursday;146.05;1590
MSP;SFO;Expedia;21;Tuesday;Tuesday;314.97;1590
MSP;SFO;Offline;173;Friday;Wednesday;91.17;1590
MSP;SFO;Offline;16;Friday;Sunday;297.1825;1590
MSP;SFO;Orbitz;3;Friday;Monday;594.42;1590
MSP;SFO;Offline;3;Wednesday;Saturday;286.635;1590
MSP;SFO;Offline;6;Tuesday;Monday;434.2698889;1590
MSP;SFO;Travelocity;24;Monday;Thursday;162.79;1590
MSP;SFO;Orbitz;5;Tuesday;Sunday;599.07;1590
MSP;SFO;Expedia;59;Wednesday;Saturday;79.07;1590
MSP;SFO;Offline;31;Monday;Thursday;184.4977778;1590
MSP;SFO;Online Other;23;Monday;Wednesday;155.72;1590
MSP;SFO;Online Other;26;Wednesday;Monday;154.72;1590
MSP;SFO;Expedia;77;Tuesday;Tuesday;102.33;1590
MSP;SFO;Travelocity;39;Monday;Friday;222.33;1590
MSP;SFO;Offline;32;Saturday;Wednesday;77.68;1590
MSP;SFO;Travelocity;3;Wednesday;Saturday;87.445;1590
MSP;SFO;Expedia;15;Monday;Tuesday;129.3;1590
MSP;SFO;Offline;49;Monday;Monday;240;1590
MSP;SFO;Offline;109;Tuesday;Saturday;148.84;1590
MSP;SFO;Offline;13;Wednesday;Tuesday;287.5582353;1590
MSP;SFO;Offline;56;Thursday;Thursday;114.3089286;1590
MSP;SFO;Offline;48;Thursday;Wednesday;203.0928571;1590
MSP;SFO;Offline;170;Friday;Sunday;128.37;1590
MSP;SFO;Offline;111;Sunday;Saturday;153.49;1590
MSP;SFO;Offline;77;Friday;Friday;102.95;1590
MSP;SFO;Expedia;95;Friday;Tuesday;102.33;1590
MSP;SFO;Online Other;78;Monday;Tuesday;92.09;1590
MSP;SFO;Online Other;26;Saturday;Thursday;185.12;1590
MSP;SFO;Expedia;47;Thursday;Tuesday;129.3;1590
MSP;SFO;Orbitz;18;Tuesday;Saturday;103.26;1590
MSP;SFO;Offline;46;Thursday;Monday;220.838;1590
MSP;SFO;Offline;20;Sunday;Saturday;116.745;1590
MSP;SFO;Orbitz;3;Wednesday;Saturday;266.515;1590
MSP;SFO;Expedia;21;Friday;Friday;151.355;1590
MSP;SFO;Orbitz;29;Tuesday;Wednesday;97.68;1590
MSP;SFO;Offline;27;Wednesday;Tuesday;175.1626667;1590
MSP;SFO;Offline;16;Tuesday;Thursday;252.7816667;1590
MSP;SFO;Offline;79;Friday;Sunday;190.7;1590
MSP;SFO;Online Other;33;Friday;Wednesday;198.14;1590
MSP;SFO;Offline;61;Wednesday;Monday;165.365;1590
MSP;SFO;Orbitz;14;Monday;Monday;149.3;1590
MSP;SFO;Offline;30;Wednesday;Friday;184.4675;1590
MSP;SFO;Offline;23;Monday;Wednesday;167.2728571;1590
MSP;SFO;Offline;70;Friday;Friday;127.7425;1590
MSP;SFO;Travelocity;33;Monday;Saturday;79.07;1590
MSP;SFO;Offline;134;Thursday;Friday;102.33;1590
MSP;SFO;Offline;13;Thursday;Wednesday;344.4405882;1590
MSP;SFO;Offline;90;Monday;Sunday;72.1;1590
MSP;SFO;Orbitz;85;Wednesday;Thursday;148.84;1590
MSP;SFO;Offline;83;Saturday;Friday;148.84;1590
MSP;SFO;Offline;16;Thursday;Saturday;199.8981818;1590
MSP;SFO;Expedia;98;Thursday;Thursday;148.84;1590
MSP;SFO;Offline;110;Sunday;Friday;106.98;1590
MSP;SFO;Online Other;20;Friday;Thursday;146.09;1590
MSP;SFO;Offline;44;Tuesday;Thursday;154.8757143;1590
MSP;SFO;Offline;1;Friday;Saturday;360.91375;1590
MSP;SFO;Offline;29;Sunday;Monday;131.7833333;1590
MSP;SFO;Offline;67;Sunday;Thursday;101.4;1590
MSP;SFO;Offline;26;Wednesday;Monday;178.3681818;1590
MSP;SFO;Expedia;13;Monday;Sunday;211.29;1590
MSP;SFO;Offline;26;Thursday;Tuesday;195.241;1590
MSP;SFO;Offline;137;Sunday;Thursday;138.29;1590
MSP;SFO;Orbitz;7;Wednesday;Wednesday;162.79;1590
MSP;SFO;Offline;71;Friday;Saturday;169.564;1590
MSP;SFO;Offline;36;Tuesday;Wednesday;141.865625;1590
MSP;SFO;Online Other;101;Tuesday;Friday;92.09;1590
MSP;SFO;Offline;22;Saturday;Sunday;240;1590
MSP;SFO;Offline;33;Wednesday;Monday;146.8316667;1590
MSP;SFO;Offline;20;Thursday;Wednesday;250.51;1590
MSP;SFO;Orbitz;1;Friday;Saturday;154.885;1590
MSP;SFO;Expedia;17;Monday;Thursday;129.77;1590
MSP;SFO;Online Other;27;Thursday;Wednesday;198.14;1590
MSP;SFO;Offline;37;Thursday;Saturday;199.8833333;1590
MSP;SFO;Offline;5;Saturday;Thursday;190.7;1590
MSP;SFO;Offline;29;Tuesday;Wednesday;271.666;1590
MSP;SFO;Travelocity;9;Monday;Wednesday;244.63;1590
MSP;SFO;Offline;10;Sunday;Wednesday;118.142;1590
MSP;SFO;Offline;9;Saturday;Monday;251.7866667;1590
MSP;SFO;Online Other;4;Tuesday;Saturday;113.96;1590
MSP;SFO;Offline;63;Monday;Monday;230.7;1590
MSP;SFO;Offline;78;Friday;Saturday;153.49;1590
MSP;SFO;Offline;39;Wednesday;Sunday;170.7;1590
MSP;SFO;Expedia;10;Monday;Thursday;180.93;1590
MSP;SFO;Offline;51;Tuesday;Thursday;118.185;1590
MSP;SFO;Offline;115;Wednesday;Saturday;222.32;1590
MSP;SFO;Orbitz;17;Thursday;Sunday;240;1590
MSP;SFO;Travelocity;33;Tuesday;Sunday;79.07;1590
MSP;SFO;Offline;72;Wednesday;Friday;146.515;1590
MSP;SFO;Offline;20;Saturday;Friday;174.655;1590
MSP;SFO;Offline;90;Wednesday;Tuesday;117.01;1590
MSP;SFO;Travelocity;1;Monday;Tuesday;260.37;1590
MSP;SFO;Orbitz;28;Thursday;Thursday;213.02;1590
MSP;SFO;Offline;28;Monday;Monday;240.5827273;1590
MSP;SFO;Expedia;12;Tuesday;Sunday;413.96;1590
MSP;SFO;Offline;57;Thursday;Friday;140.3985714;1590
MSP;SFO;Offline;69;Wednesday;Tuesday;102.33;1590
MSP;SFO;Travelocity;21;Wednesday;Wednesday;102.33;1590
MSP;SFO;Offline;40;Sunday;Friday;130.24;1590
MSP;SFO;Expedia;38;Tuesday;Friday;130.24;1590
MSP;SFO;Offline;18;Monday;Friday;197.1833333;1590
MSP;SFO;Expedia;41;Saturday;Friday;157.56;1590
MSP;SFO;Offline;77;Wednesday;Wednesday;114.515;1590
MSP;SFO;Offline;101;Monday;Thursday;124.65;1590
MSP;SFO;Offline;59;Tuesday;Friday;243.35;1590
MSP;SFO;Offline;40;Friday;Wednesday;227.8763636;1590
MSP;SFO;Orbitz;17;Sunday;Wednesday;101.4;1590
MSP;SFO;Orbitz;39;Tuesday;Saturday;87.44;1590
MSP;SFO;Expedia;25;Saturday;Wednesday;129.3;1590
MSP;SFO;Expedia;76;Saturday;Friday;213.03;1590
MSP;SFO;Offline;27;Monday;Sunday;223.2586364;1590
MSP;SFO;Orbitz;112;Monday;Monday;102.33;1590
MSP;SFO;Offline;8;Saturday;Sunday;380.07;1590
MSP;SFO;Offline;36;Monday;Tuesday;110.7;1590
MSP;SFO;Offline;39;Sunday;Thursday;155.5825;1590
MSP;SFO;Travelocity;79;Wednesday;Friday;102.33;1590
MSP;SFO;Orbitz;20;Sunday;Saturday;85.115;1590
MSP;SFO;Offline;17;Tuesday;Friday;280.673;1590
MSP;SFO;Online Other;97;Friday;Thursday;133.95;1590
MSP;SFO;Expedia;46;Saturday;Wednesday;79.07;1590
MSP;SFO;Offline;38;Sunday;Wednesday;154.42;1590
MSP;SFO;Offline;28;Thursday;Thursday;200.2130769;1590
